,Dulce de leche Singluko endulzado con Stevia x 400grs,$8.900,
,Dulce de leche Singluko endulzado con Splenda x 400 grs,$7.300,
,dulce de leche kony ,$8.900,
,dulce de leche trini repostero,$23.000,
,dulce de leche Trini 400gr,$9.500,
,dulce de leche trini 200gr,$7.300,
,dulce de leche aleluya con miel,$9.900,
,Dulce de membrillo s/ azucar Orieta x 400 gr,$6.400,
,Dulce de ciruela entonces sweet,$7.500,
,dulce de damascos entomces sweet,$7.500,
,dulce de frutilla entonces sweet,$8.100,
,dulce organico natural masseube fruto del bosque,$8.500,
,"dulce organico masseube frutilla, arandanos",$7.600,
,dulce organico masseube frambuesa,$9.900,
,dulce patagonico herencia de ciruela,$4.400,
,Higos en almíbar ,$2.800,
,mermelada doña magdalena sin azucar frutilla y duraznos ,$8.900,
,mermelada doña magdalena light sin azúcar arandanos,$8.900,
,mermelada doña magdalena frutos del bosque,$9.900,
,mermelada La Tranquilina arandano x240grs ,$8.500,
,mermelada La Tranquilina durazno x240gr,$8.700,
,mermelada La Tranquilina frutilla x240gr,$8.700,
,mermelada La Tranquilina frutos rojos x240gr,$9.200,
,mermelada La Tranquilina arandano x400gr,$7.800,
,mermelada La Tranquilina durazno x400gr,$7.800,
,mermelada La Tranquilina frambuesa x400gr,$9.000,
,mermelada La Tranquilina frutilla x400gr,$7.800,
,mermelada La Tranquilina frutos del bosque x400gr,$7.800,
,mermelada La Tranquilina membrillo x400gr,$6.800,
,mermelada La Tranquilina arandano ligth x 330gr,$8.500,
,mermelada La Tranquilina ciruela ligth x330gr,$7.300,
,mermelada La Tranquilina cítricos ligth  x330gr,$7.300,
,mermelada La Tranquilina durazno ligth x330gr,$8.500,
,mermelada La Tranquilina frambuesa ligth x330gr,$9.800,
,mermelada La Tranquilina frutilla ligth x330gr,$8.500,
,mermelada La Tranquilina frutos del bosque ligth x330,$8.500,
,mermelada La Tranquilina membrillo ligth x330gr,$7.300,
,mermelada La Tranquilina sauco ligth x330gr,$7.300,
,mermelada La Tranquilina frutilla y mango ligth x 330gr,$8.500,
,mermelada maseubbe arándanos ,$7.500,
,mermelada masseube frambuesa ,$7.900,
,mermelada masseube frutillas ,$7.500,
,mermelada masseube frutos del bosque ,$7.700,
,mermelada masseube rosa mosqueta,$7.500,
,mermelada masseube zarzamora ,$7.700,
,mermelada el brocal durazno- naranja- ciruela- cieruela y naranja,$5.000,
,mermelada el brocal higo,$5.500,
,mernelada el brocal  - frutilla - naranja light- ,$6.900,
,mermelada el brocal frutilla light,$8.300,
,mernelada el brocal ciruela light,$6.900,
,mermelada el brocal arándanos ligth,$9.300,
,mermelada el brocal frutos rojos,$7.408,
,mermelada el brocal frutos rojos ligth,$7.400,
,mermelada huertana TODAS,$9.900,
,mermelada light masseube rosa mosqueta,$6.900,
,mermelada light masseube arandano,$7.500,
,mermelada light masseube frutilla ,$7.500,
,"mermelada light masseube frutos del bosque, frambuesa",$7.900,
,"mermelada arandanos, frutilla, durazno y maracuya cambalache",$4.000,
,mermelada bee pure arandanos - frutilla,$3.350,
,mermelada bee pure durazno,$2.000,
,mermelada light bee pure arandanos 450gr,$5.000,
,mermelada ligth beepure arándano 270gr,$4.300,
,mermelada light bee pure frutilla,$4.400,
,mermelada beepure ligth frutos del bosque ,$5.500,
,Mermelada dietetica (Frutilla- arandanos- ciruela - frutos rojos) SIN  x 280 grs Cuarto Creciente,$5.200,
,aaa,$3.250,
,Mermelada dietetica durazno c/  x 400 grs Cuarto Creciente,$5.200,
,Mermelada dietetica Arandanos c/  x 400 grs Cuarto Creciente,,
,Mermelada dietetica Higo c/  x 400 grs Cuarto Creciente,,
,Mermelada dietetica Frutilla c/  x 400 grs Cuarto Creciente,,
,Mermelada dietetica Frutos rojos c/  x 400 grs Cuarto Creciente,,
,mermelada nuestras manos ciruela-durazno-manzana,$4.300,
,mermelada nuestras manos frutilla-arandanos,$7.400,
,mermelada patagonia arandanos - frutilla x 350g,$8.250,
,mermelada patagonia frambuesa - frutos del bosquex 350g,$11.850,
,mermelada recetas de entonces  ciruelas ,$7.900,
,mermelada recetas de entonces damasco ,$7.900,
,mermelada recetas de entonces durazno ,$7.900,
,mermelada recetas de entonces frutilla,$8.500,
,mermelada recetas de entonces zapallos en almíbar ,$8.900,
,mermelada kony  arándano ,$8.900,
,mermelada kony frutilla ,$6.500,
,mermelada kony durazno ,$6.500,
,mermelada patagonia x 250g frutilla light,$7.400,
,mermelada savona frutilla,$8.700,
,mermelada savona frutos rojos,$8.900,
,mermelada savona higo,$7.500,
,mermelada savona durazno y maracuya,$8.500,
,mermelada savona arandano,$10.300,
,mermelada savona ciruela,$7.500,
,mermelada singluko frutos del bosque,$5.000,
,mermelada singluko ciruela,$3.500,
,mermelada singluko higo,$3.600,
,mermelada singluko frutilla,$4.500,
,mermelada singluko naranja,$3.800,
,mermelada singluko arándanos ,$6.200,
,mermelada singluko zapallo,$3.600,
,masseube mermelada arandanos y membrillo,$5.700,
,masseube mermelada frambuesas y tomate ,$7.400,
,masseube manzana romero y canela ,$5.700,
,maple syrup gold 250cc,$18.500,
,piuke dulces patagonicos,$7.400,
,zapallo en almíbar ,$3.900,
23 - MIEL,,$ por unidad,
,Miel pura x 250 grs,$2.800,
,Miel pura x 500 grs,$4.200,
,avo miel x250gr,$4.500,
,avo miel x500gr,$7.000,
,avo miel x900gr,$12.000,
,avo polen,$5.000,
,aleluya miel liquida 500gr frasco,$7.300,
,aleluya miel liquida con naranja 250gr squezze,$4.900,
,aleluya miel liquida con naranja y canela squezze 250gr,$4.900,
,aleluya miel liquida organica frasco 500gr,$9.200,
,aleluya miel untable frasco 500gr,$7.300,
,aleluya miel liquida dosificador 470gr,$7.300,
,aleluya miel con nueces,$5.900,
,miel honey x300gr,$4.200,
,miel honey x 500gr,$5.600,
,miel honey x 1kg,$8.000,
,Miel Multifloral x 500 grs,$5.000,
,Miel Multifloral x 1 kg,$7.600,
,Miel pausa x 250 grs,$2.550,
,Miel pausa por 500 grs,$4.000,
,miel el brocal,$4.800,
,miel santa rita x 250 grs,$2.500,
,miel santa rita x 500 grs,$3.500,
,Miel organica pampa gourmet,$7.200,
,miel germá,$5.600,
,miel beepure cremosa,$6.500,
,miel beepure liquida,$5.900,
,dicomere golden syrup,$4.500,
,savona ,$8.700,
24 - PASTAS (APTAS PARA DIABETICOS),,$ por unidad,
,Fideos Diet morron x 300 grs - Ceral,$1.910,
,Fideos Ceral integrales x 300 grs,$3.600,
,fideos ceral integrales tirabuzon,$3.400,
25 - PASTAS SIN TACC,,$ por unidad,
,doña rosa (cabello de angel - al huevo - multivegetales - municiones),6000,
,doña rosa caseritos morron,6000,
,doña rosa dedalitos,6000,
,el colono pasta laminada (morron- espinaca),3700,
,Fideos Soyarroz - espinaca - morron  300 grs,$4.500,
,Fideos Soyarroz tradicionales x 300 grs,,
,Fideos de arroz integral -Soyarroz x 300 grs,,
,Fideos de arroz thani ,$1.250,
,Fideos Wakas garbanzo/poroto negro y alubia,$7.300,
,fideos wakas quinoa/maiz/amaranto/kale/,$4.500,
,fusilli schar,$6.700,
,penne schar,$6.700,
,spaghetti schar,$6.700,
26 - PASTAS Y MANTEQUILLAS DE MANI ,,$ por unidad ,
,Mantequilla de maní fit fruit ,$3.800,
,beepure ,$3.950,
,crema de pistacho felices las vacas,$37.900,
,doña magdalena con y sin stevia,$5.500,
,Pasta de maní croppers,$4.500,
,delis,$3.000,
,pasta de mani dec,$4.900,
,pasta de mani con miel aleluya,$4.900,
,Pasta de maní King x 500 gs,$6.200,
,Pasta de mani king 245 grs,$2.800,
,Pasta de mani Entrenuts,$3.800,
,pasta de mani entrenuts 1kg,$9.900,
,pasta de mani entrenuts proteica,$5.900,
,pasta de mani entrenuts suelta  xkg,$8.000,
,pasta de mani nina's 380grs,$4.500,
,Pasta de mani Oddis ,$3.900,
,pasta de mani oddis creamy,$4.100,
,pasta de mani bee pure,$5.400,
,pasta de mani salvá,$5.900,
,dicomere crema de avellana,$11.900,
,dicomere pasta de almendras ,$7.300,
,mantequilla de mani savona,$4.800,
,mantequilla de mani con ddl temtation,$5.900,
27 - PREMEZCLAS Y REBOZADORES SIN TACC,,$ por unidad,
,Aglú - rebozador de arroz x 450 grs,$3.700,
,amadda premezcla universal,$5.900,
,amadda rebozador,$5.900,
,123 listo volcan de chocolate ,$5.700,
,123 listo premezcla brownie,$4.900,
,chía x150gr,,
,avena bio gluten free life,$5.900,
,glutal premezcla panificados 1 kg,$5.400,
,chacabuco premezcla para queso,$3.100,
,chacabuco premezcla blend harinas,$2.900,
,chacabuco premezcla masa madre,$3.100,
,chacabuco premezcla pastas,$3.100,
,chacabuco premezla swmillas,$1.900,
,chacabuco premezcla  para pan y pizza,$3.100,
,chacabuco harina leudante ,$1.600,
,chacabuco  fina,$1.700,
,chacabuco harina de trigo integral + legumbres,$3.100,
,chacabuco harina integral fina,$2.450,
,chacabuco semolin ,$1.800,
,Delicell - premezcla para pan,$4.000,
,Delicell - Premezcla para pizza,$4.000,
,Delicell - premezcla universal,$4.000,
,Delicell - Bizcocuelo de vainilla - Chocolate- naranja,$4.000,
,Dulicell - premezcla ñoquis,$5.400,
,Delicell - Rebozador ,$4.000,
,dicomere avena ,$5.500,
,dicomere azúcar mascabo,$4.000,
,dicomere azúcar organica,$6.650,
,dicomere  bicarbonato 50gr,$1.000,
,dicomere bicarbonato 200gr,$2.700,
,dicomere cacao amargo puro,$6.900,
,dicomere café de algarroba,$5.400,
,Dicomere leche de coco,$13.500,
,Dicomere harina de algarroba,$3.350,
,Dicomere harina de almendras,$12.900,
,dicomere harina universal integral proteica,$6.300,
,dicomere harina de arroz,$3.800,
,dicomere harina de arvejas,$2.400,
,dicomere harina lenteja,$5.400,
,dicomere harina de garbanzo,$2.200,
,dicomere harina de coco,$5.000,
,dicomere rebozador ,$3.000,
,dicomere polenta,$1.800,
,dicomere mix semillas ,$6.500,
,dicomere harina de sorgo - harina de quinoa,$3.900,
,dicomere harina de trigo sarraceno,$4.600,
,dicomere harina arroz yamani,$2.800,
,dicomere harina integral ,$3.350,
,dicomere fecula mandioca - fecula maiz,$2.800,
,dicomere polvo hornear 50gr,$800,
,dicomere polvo para hornear 250gr,$4.200,
,dicomere premezcla pizza,$2.800,
,dicomere premezcla pan ,$2.800,
,dicomere soja texturizada ,$2.300,
,premezcla universal,$2.800,
,dicomere arina fina y gruesa,$2.500,
,dicomere arina para carnes rojas ,$2.800,
,dicomere soja texturizada,$2.300,
,dicomere texturizado garbanzo,$3.600,
,dicomere texturizado arveja ,$2.800,
,dicomere psyllium 100gr,$9.900,
,dicomere quinoa pop,$3.800,
,dimax fecula mandioca,$3.400,
,dimax almidón de maiz,$2.800,
,dimax harina de arroz,$3.200,
,dimax premezcla multiple 1kg,$7.200,
,dimax premezcla multiple 500gr,$3.900,
,celidarina harina de maiz,$2.950,
,celidarina harina de sorgo,$3.400,
,celidarina harina de trigo sarraceno,$3.950,
,natuzen premezcla 1kg,$6.900,
,mac zen rebozador de arroz,$2.500,
,Natuzen rebozador,$2.700,
,natuzen premezcla panadería y reposteria ,$6.900,
,schar premuim 500gr,$8.200,
,smams pan rallado ,$2.950,
,Sta Maria - Premezcla roja y verde x 1 kg,$8.700,
,santa maria rebozador 500gr,$5.400,
,yamay premezcla universal ,$4.500,
,yamay gelatina sin sabor,$2.900,
,yamay cacao amargo,$8.700,
,yamay bicarbonato 50gr,$1.300,
,cacao amargo el castillo,$7.300,
28 - PRODUCTOS ARCOR,,$ por unidad,
,Chocolate Aguila Blanco/ Negro x 100 grs,$4.900,
,Chocolate Aguila Blanco/ Negro x 150 grs,$2.950,
,Baño de Reposteria Semi Amargo x 150 grs ,$2.950,
,chocolate aguila 80% cacao x70gr,$6.500,
,chocolate aguila 70% cacao 70gr,$5.900,
,chocolate aguila 60% cacao con naranja 70gr,$5.500,
,Chocolate Extra 60% cacao ,$11.500,
,chocolate aguila al 60% con naranja,$8.500,
,Chocolate Aguila 70% cacao ,$12.500,
,chocolate aguila 80% aguila,$10.400,
,chocolate aguila con almendras y cremoso,$8.500,
,untable block y bon o bon,$4.850,
,aguila suelto,4300,
,aguila suelto  60%,5400,
,aguila suelto 70%,7000,
,barrita raptor,3600,
,creatina bagó,49900,
,proteina bagó,79000,
,menthoplus,1000,
,colageno bagó,43900,
,simple vitalidad bagó,12900,
,turrones,500,
,barritas,1500,
,cofler estilo dubai,3500,
29 - PRODUCTOS LA FRANCIA ,,,
,pan tradicional ,5900,
,pan multicereal,5900,
,pan salvado,5900,
,pan integral ,5900,
,pan calabaza ,6900,
,pan sin sal,5900,
,pan tres harinas,5900,
,pan zapallo y cúrcuma ,6900,
,pan activo ,5900,
,wraps de salvado ,6900,
,tortilla de trigo,3700,
,pepas membrillo ,3900,
,pepas algarroba ,3900,
30 - PRODUCTOS VEGETARIANOS Y VEGANOS,,,
,alfajor mueca,$2.200,
,animal alfajor kind avellana,$1.700,
,animal alfajor kind limon- mani,$1.300,
,animal alfajor kind bañado,$1.400,
,alfajor felices las vacas pistacho ,$4.700,
,"animal pistachos s/casc, crema, barbacoa ",$3.900,
,animal pistachos salados con cascara,$2.500,
,alfajores felices las vacas,$2.500,
,felices las vacas mani,$2.400,
,felices las vacas le choc,$1.900,
,Albumina de huevo (30 claras),$16.900,
,beepure cookies,$1.800,
,biba leche avena,$1.900,
,biba leche almendras ,$3.300,
,biba leche quinoa,$3.300,
,bruscheta esenia,$3.500,
,"barritas display arandanos y ndras, caju zapallo y ndra coco",$1.000,
,barritas display avena coco y lino - avrna pasas y  - cacao mani y cafe,$1.800,
,chucrut con curcuma narda lepes,$5.300,
,ajos con miel narda lepes,$3.850,
,girgola a las 3 pimientas cambalache,$8.000,
,champignoned con tomates secos cambalache,,
,girgola a las finas hierbas,,
,humus,$4.600,
,hummus de garbanzo felices las vacas,$2.900,
,hummus de palta y oliva felices las vacas ,$4.900,
,guiso de lentejas - risotto al pesto - risotto napolitano,$4.250,
,humus recetas de entonces,$4.450,
,leche de coco en polvo ,3500 x100gr,
,leche de avena barista naveia,$7.800,
,leche almendras amande ,$6.750,
,leche almendras liviana amande ,$5.700,
,leche almendras y mani amande,$4.450,
,leche almendras coco amande,$5.800,
,leche quinoa BIBA,$3.800,
,leche avena BIBA,$2.100,
,Leche de  almendras con y sin azucar - SILK ,$4.900,
,Lche de coco silk,$4.900,
,leche cocoon ndras,$6.300,
,leche cocoon coco,$4.900,
,leche de ndras pampa vida,$3.850,
,mayonesa vegana,$3.850,
,mayonesa vegana organica pampa gourmet ,$7.900,
,mostaza dijon suave,$6.100,
,Milanesas de soja deshidratadas ,2300 x 100 grs,$23000 x kilo 
,Multi Natural Seed - sin TACC,$810,
,molé barritas cereal ,$1.800,
,molé levadura en copos,$7.900,
,molé pancakes,$16.900,
,dellisola pasta de aceitunas negra ,$6.400,
,dellisola pasta de  ,$6.250,
,pasta de aceitunas cristo de los cerros,$4.100,
,dellisola pasta de esparragos,$7.650,
,dellisola mayonesa,$4.200,
,dellisola tahine,$9.100,
,pepinillos en vinagre,$6.650,
,pate de girgolas con p. d jamaica,$5.300,
,pate de girgolas y alioli,,
,pickles mixtos.,$3.700,
,pimiento morrones enteros,$6.550,
,porotos condimentados en aceite,$5.950,
,premezcla bolitas de lenteja - falafel - nuggets de pollo - torrejas de arvejas,$3.750,
,polenta mediterranea - risotto de hongos - sopa energetica- arroz al curry,$2.600,
,Premezcla hamburguesa vegetal ,$1.110,
,Rawmesan Natural Seed,$6.400,
,rawmesan crudencio,$3.200,
,rincon vegano pepas ,$2.200,
,sopa thai,$3.100,
,tomates secos condimentados,$8.250,
,Veggie ks cebolla - pizza - BBQ,$1.050,
,veganesa con zanahoria ,$5.900,
,veganesa a la provenzal,$5.900,
,veganesa tipo golf,$5.900,
,sri sri acondicionador,$6.900,
,sri sri jabon ayurvedico,$4.000,
,sri sri crema aloe vera y ndra,$13.900,
31 - REPOSTERIA,,$ por 100 grs,$ por kilo
,almendras con chocolate ,5900,59000
,arandanos con chocolate,3900,39000
,alfajorero,1860,18600
,Amaretis ,1400,14000
,Anillos de limon,650,6500
,Azucar impalpable,$800x 250 grs,3100
,Azucar impalpable talco,$1180 x250grs,4700
,Azucar comun  x 1 kg,1800,
,azucar de coco,2900,29000
,azúcar de coco oh yeah,18500,
,azucar de flor de coco 250 grs,10250,
,Azucar de caña,790,7990
,azucar de caña Brotes ,6900,
,Azucar negra,350,35000
,Azucar Rubia,330,3³00
,Azucar rubia organica,2800,
,Azucar Mascabo,$500,$5.000
,azúcar mascabo paquete 500gr,$3.900,
,azucar mascabo organica frasco,$3.150,
,bananitas con chocolate,$4.900,
,Baño de chocolate repostero blanco mapsa,$1.200,$12.000
,Baño de chocolate repostero negro mapsa,$1.200,$12.000
,bicarbonato de sodio,$400,$4.000
,Biscuits,$1.800,$18.000
,Bombones de fruta (uva- mandarina- frutilla),$2.200,$22.000
,Cacao amargo,$2.500,$25.000
,Cacao alcalino,$1.900,$19.000
,cacao natural,$3.000,$30.000
,cacao amargo DR CACAO,$8.900,
,Canela en polvo,$1.800,$18.000
,canela en polvo premium ,$3.500,$35.000
,Canela en rama,$2500x 25 grs ,$10000 x kilo
,Cascarilla de cacao,$1.000,$10.000
,Cerezas al marraschino,$1.600,$16.000
,chips granulado ,$1.400,$14.000
,chocolate aguila suelto,$4.000,$40.000
,Chips chocolate semiamargo,$2.600,$26.000
,Chips de chocolate negro - blanco Mapsa,$2.000,$20.000
,Chocolate mapsa cuber (boton) x 500 grs,9000 paquete $1800 x100gr,
,Chocolate 100% cacao colonial x kg,$7.300,$73.000
,chocolate barritas 70% y 80% el colonial 16gr ,$1.000,
,chocolate el colonial baño de reposteria ,$2.400,$24.000
,chocolate el colonial blanco sin azucar,$4.600,$46.000
,Chocolate amargo al 70% colonial x kg,$5.900,$59.000
,Chocolate amargo al 70%  con stevia colonial x kg,$5.900,$59.000
,Chocolate amargo al 80% colonial x kg,$5.900,$59.000
,Chocolate sin azucar colonial x kg,$4.800,$48.000
,chocolate con leche sin azúcar el colonial xkg,$4.800,$48.000
,Chocolate al 55% Colonial Sin azucar,$5.500,
,Chocolate Colonial para taza,$5.600,
,Chocolate al 70% con stevia - colonial,$5.700,
,chocolate colonial organico 60%,$6.800,
,chocolate colonial organico 70%,$6.800,
,chocolate colonial organico 80%,$3.190,
,Chocolate Granulado,$2.000,$20.000
,chocolate easy mapsa,$2.800,
,chocolate LACASA tableta de chocolate con pistacho,$12.900,
,chocolate LACASA tableta 70% chocolate con  naranja ,$12.900,
,chocolate LACASA tableta chocolate con leche,$12.900,
,chocolate LACASA tableta 70% chocolate con menta,$12.900,
,chocolate CACHAFAZ leche con almendras ,$7.900,
,chocolate CACHAFAZ semiamargo,$7.900,
,Coco rallado prensado (común),$1.200,$12.000
,Coco  en escamas ,$1500 x 50 grs,
,Crema Ledevit  chantilly/merengue en polvo x 250 grs,$5.890,
,Cremor tartaro APD,$1.900,$19.000
,Crocante de Maní,$900,$9.000
,Crocante de maní con chocolate negro,$900,$9.000
,dulce de leche vacalin,$6.900,
,dulce de leche santa lucia,$5.400,
,dulce de batata,$450,$4.500
,dulce de membrillo,$450,$4.500
,Esencia pan dulce ,$1.200,
,Esencia de vainilla suelta,$1.000,
,Esencia vainilla,$1.440,
,esencia vainilla x30,$1.400,
,extracto vainilla el castillo,$7.500,
,esencia vainilla procal,$2.000,
,extracto de malva,$5.300,
,esencia azahar,$1.900,
,el procal azahar,$5.000,
,el procal pan dulce,$5.000,
,el procal gelatina sin sabor,$2.500,
,el procal vainilla,$1.900,
,Esencia ndras- limon - frutilla -,$340,
,Fondan Ballina x kilo,$6.500,
,Fondan ballina blanco x 500 grs,$4.700,
,Fondan ballina de colores x 500 grs,$4.700,
,Galletitas sueltas chips chocolate,$460,$4.600
,Galletitas sin sal sueltas,$650,$6.500
,Gelatina sin sabor,$4.400,$44.000
,Granas corazon negras - rojas,$800,$8.000
,Granas de colores,$800,$8.000
,Granas plateadas,$800,$8.000
,Grasa oleomargarina,$390,$3.900
,Gomitas multicolor y eucalipto,$1.100,$11.000
,gomitas dori,$1.500,
,gomitas acidas,$1.200,
,gomitas anillos,$1.100,
,harina leudante ,1900,
,Huevos,$3500 x docena,$8400 por maple
,huesitos,3500,
,ledevit crema,$5.700,
,ledevit macarron,$1.430,
,Malta molida - Maltarina,$180,$1.800
,malvaviscos x 50 grs,$800,
,Mantequitas ,$650,$6.500
,Mani con chocolate colonial,$780,$7.800
,Mani con cobertura de chocolate negro,$3.000,$30.000
,Marmoladas,$750,$7.500
,Margarina Calsa Premiunm,$750,$7.400
,Marroc,$1.900,$16.000
,Micro cereal cobertura de leche,$2.900,$29.000
,Micro cereal con chocolate multicolor,$2.900,$29.000
,Micro Galletita con chocale blanco,$2.900,$29.000
,Micro Galletita con chocolate de leche,$2.900,$29.000
,Mini Galletitas de chocolate Blanco- Negro,$2.900,$29.000
,Mini Galletitas de chocolate multicolor,$2.900,$29.000
,Merengue ledevit en polvo,$5.890,
,Merengues,$1.700,
,Morochitas,$900,$9.000
,Mousse de chocolate ledevit en polvo 250 grs,$4.640,
,Mousse Frutilla,$2.500,$25.000
,Mousse Chocolate,$2.500,$25.000
,MTK - manteca,$1.000,$9.800
,nuez pecan bañada en chocolate ,$4.300,
,Pasas de uva bañadas en chocolate,$3.900,$39.000
,Pasta de relleno avellana Micky x 450grs,$8.900,
,Pasta de relleno almendra x 450grs,$4.400,
,Pasta de relleno bananita x 450 grs,$4.500,
,Pasta de relleno chocolate x 450 grs,$6.500,
,Pasta de relleno de frutilla x 450 grs,$3.500,
,pasta de relleno de limon x450grs,$3.500,
,Pasta de relleno de maní x 450 grs,$5.500,
,Pasta de relleno de menta x 450 grs,$4.500,
,Pasta de relleno tiramisú x 450 grs,$3.500,
,pitillos,$1.700,$17.000
,Pitusas ,$850,$8.500
,Polvo de hornear,$1.400,$14.000
,Premezcla bizcochuelo,$240,$2.380
,Premezcla brownie,$1.200,$12.000
,Premezcla Budin,$500,$5.000
,Premezcla Chantilly,$2.400,$24.000
,Premezcla Crema pastelera,$980,$9.800
,premezcla ,$1.200,
,Premezcla Muffins,$240,$2.380
,Premezcla pan de queso,$560,$5.600
,Premezcla Pan dulce ,$450,$4.500
,Rocklets de chocholate multicolor,$2.900,$29.000
,Tapas de alfajores,$800,$8.000
,Vainillas,$1.400,
32 - SALES,,$ por 100 grs,
,Sal del himalaya fina,$340,$3.400
,Sal del himalaya gruesa,$500,$5.000
,,$ por unidad ,
,arina gruesa x 500 grs  - Macrozen,$2.700,
,Sal marina fina x 500 grs - Macrozen ,,
,sal marina pranamar 32gr,$9.900,
,sal fina dicomere,$2.500,
,Sal marina fina Suelta,400 x 100 grs,
,sal del himalaya,$350,$3.500
,Sal Marina D.Singh - Sal ajo x 70 grs,$7.500,
,Sal marina D. Singh x 140 grs,$12.000,
,Sales sin sodio (finas hierbas - apio - natural - especias) x 170 grs,$10.500,
,Sales sin sodio (finas hierbas - apio - natural - especias) x 70 grs D. Singh,$4.500,
,Sales gourmet saborizadas Shio x 200 grs,$5.700,
,sazon completa 70gr,$6.300,
,sazon completa 155gr,$11.500,
33 - SEMILLAS,,$ por 100 grs ,
,Amapola azul (Turquia),$2.100,
,Amaranto semilla,$1.300,
,Anis en grano,$1.800,
,Cafe verde,$1.130,
,Chía,$1.100,
,Chía triturada,$1.140,
,Cous cous,$1.600,
,Girasol (sin cascara),$700,
,Hinojo,$1.500,
,Lino,$400,
,Lino molido,$360,
,Mijo pelado,$500,
,Mix de semillas,$650,
,mix 3 quinoas,$850,
,Psyllium semilla,$2.900,
,Psyllium molido,$6.500,
,Quinoa Blanca ,$1.600,
,Quinoa real,$1.350,
,quinoa roja,$1.450,
,quinoa negra,$1.450,
,Sesamo Blanco ,$1.500,
,Sésamo  integral,$700,
,Sésamo Negro ,$1.650,
,Trigo Sarraceno ,$560,
,Zapallo ,$2.500,
34 - SNACKS,,$ por unidad,
,"crackers shiva carbon vegetal, illas, pimenton ahumado",$3.200,
,"crackers shiva mediterraneas,quinoa, sarraceno",$4.000,
,alamadre  chips cebolla,$3.000,
,al madre chips jalapeño,$3.000,
,alamadre chips original ,$3.000,
,alamadre chips tomate ,$3.000,
,alamadre pitachips curcuma,$3.000,
,alamadre snack rawmesan y remolacha,$4.200,
,alamadre snack sesamo y sal ,$2.800,
,alamadre snack tomate ,$2.800,
,alamadre thins  tradicional ,$3.900,
,alamadre thins sesamo y sal,$3.900,
,alamadre thins rawmesan y remolacha ,$5.400,
,alamadre thins tomate y romero ,$5.400,
,tostadas quinoores  de arroz,$1.100,
,tostadad quinoores de arroz y lupino,$1.000,
,tortilla chips - raices batata y remolacha quinoores,$1.250,
,yukitas mandioca quinoores,,
,batatas con sal marina,,
,batatas merken quinoores,,
,papas con pimienta negra nuestros sabores,$1.450,
,Papas fritas gauchitas andinas,$3.200,
,papas fritas gauchitas con sal marina,$3.000,
,papas fritas gauchitas con aceite zuelo,$3.800,
,snack alwa papas,$1.400,
,snacks alwa batatas,$1.200,
"35 - SNACKS, GOLOSINAS Y CEREALES SIN TACC ",,$ por unidad,
,Alfajores Celienergy,$1.800,
,alfajor amadda,$2.100,
,arbanit cubanitos,$1.300,
,arbanit alfajor,$1.800,
,Alfajores Cerro Azul comunes ,$1.700,
,Alfajores Cerro Azul sin azúcar ,$1.900,
,alfajores angiola,$1.600,
,alfajores danteli alfajor tripe,$1.900,
,alfajores danteli choc negro y ,$1.050,
,alfajor dantelli chocolate blanco con dulce de leche,$1.600,
,alfajores danteli dulce de avellanas y cafe,$1.900,
,alfajores danteli con frutilla ,$1.600,
,alfajores danteli harina de alm. y ,$1.600,
,alfajores danteli pasta de avellanas,$1.600,
,alfajores danteli  con frutilla,$1.150,
,alfajor dantelli mini  de maicena ,$1.600,
,dantelli horus rellenas,$1.600,
,delicel alfajor maicena,$1.200,
,Alfajor day by day blanco protein ,$2.300,
,alfajor day by day negro con frutos del bosque,$1.800,
,alfajor day by day choco negro,$2.600,
,alfajor day by day choco blancp,$2.600,
,Alfajores don Felix,$2.000,
,alfajor doña magdalena ,$1.950,
,caramelos ICY,$2.500,
,chocoarroz,$610,
,barrita beauty bar ,$2.600,
,barrita crudda,$2.800,
,barritas diabla,$2.400,
,barrita iron bar,$3.000,
,Barritas mudra,$1.050,
,barrita laddubar protein ,$2.900,
,barrita laddubar,$1.500,
,barrita laddubar gold,$1.750,
,barrita lowcarb ,$3.900,
,barritas notco,$2.400,
,barrita pistacho Be Yoy,$3.500,
,barrita gentech veggie,$2.900,
,barrita johnny's,$1.600,
,"barrita merlin bars natural, de coco y de manzana",$1.700,
,barrita merlin bars protein,$2.500,
,barrita vitalgy,$1.500,
,barrita vitalgy proteina ,$1.800,
,Bocaditos wow,$1.200,
,barrita zanna's,$1.600,
,barrita zafran arandano - doble chocolate - mani y miel,$1.700,
,barrita zafran manzana - caju y zapallo,$1.400,
,benot barrita chocolate 70%,$1.800,
,benot chocolate con frutos rojos y crocante,$1.600,
,benot bombon relleno de frutos rojos,$1.200,
,benot bombon relleno de coco,$1.200,
,billiken (moritas-animalitos-ositos-ositos acidos-terror-pastillas),$800,
,billiken (huevos-dientitos),$1.200,
,boutique chips,$3.700,
,Bolitas crocantes Julicroc de colores,$1.060,
,Bombon de fruta gancel,$350,
,bombones de fruta cerro azul,$400,
,bombones de fruta gancel,$300,
,Bolitas de chocolate julicroc,$180,
,cormillot mix traful,$1.000,
,cormillot mix energía ,$1.300,
,cormillot m8x power,$1.500,
,dantelli cookies naranja,$1.600,
,dantelli barrita almendras ,$1.800,
,dantelli barrita mani,$1.400,
,del turista chocolates todos,$9.900,
,dr cacao chocolate 70% almendras y coco,$10.900,
